study,seed,criterion,interpretation,candidate,weight
ecology_rm,26,gic_pred,predictive_support,lv,1.4225666715625551e-85
ecology_rm,26,gic_pred,predictive_support,neural_ode,0.8530440686277774
ecology_rm,26,gic_pred,predictive_support,rm,0.14404549035278702
ecology_rm,26,gic_pred,predictive_support,ude_lv,0.0029104410194355744
ecology_rm,26,gic_evid,equal_prior_posterior_approximation,lv,1.3672069262243642e-99
ecology_rm,26,gic_evid,equal_prior_posterior_approximation,neural_ode,0.0006531825929597172
ecology_rm,26,gic_evid,equal_prior_posterior_approximation,rm,0.9993260390456434
ecology_rm,26,gic_evid,equal_prior_posterior_approximation,ude_lv,2.0778361396864776e-05
ecology_rm,27,gic_pred,predictive_support,lv,5.9389990928280116e-86
ecology_rm,27,gic_pred,predictive_support,neural_ode,0.468363732953069
ecology_rm,27,gic_pred,predictive_support,rm,0.5274883887424753
ecology_rm,27,gic_pred,predictive_support,ude_lv,0.004147878304455748
ecology_rm,27,gic_evid,equal_prior_posterior_approximation,lv,9.679285882420634e-102
ecology_rm,27,gic_evid,equal_prior_posterior_approximation,neural_ode,0.0017693070426711814
ecology_rm,27,gic_evid,equal_prior_posterior_approximation,rm,0.9982285470735275
ecology_rm,27,gic_evid,equal_prior_posterior_approximation,ude_lv,2.145883801404492e-06
ecology_rm,28,gic_pred,predictive_support,lv,1.0176555801941013e-75
ecology_rm,28,gic_pred,predictive_support,neural_ode,0.1136330280268642
ecology_rm,28,gic_pred,predictive_support,rm,0.8700929496241938
ecology_rm,28,gic_pred,predictive_support,ude_lv,0.016274022348942013
ecology_rm,28,gic_evid,equal_prior_posterior_approximation,lv,3.567629204778443e-91
ecology_rm,28,gic_evid,equal_prior_posterior_approximation,neural_ode,0.000731321049064966
ecology_rm,28,gic_evid,equal_prior_posterior_approximation,rm,0.9992590892346399
ecology_rm,28,gic_evid,equal_prior_posterior_approximation,ude_lv,9.589716295134966e-06
ecology_rm,29,gic_pred,predictive_support,lv,2.4311960041842704e-83
ecology_rm,29,gic_pred,predictive_support,neural_ode,0.36122627274047353
ecology_rm,29,gic_pred,predictive_support,rm,0.6335001947436751
ecology_rm,29,gic_pred,predictive_support,ude_lv,0.005273532515851346
ecology_rm,29,gic_evid,equal_prior_posterior_approximation,lv,1.8639040965683945e-98
ecology_rm,29,gic_evid,equal_prior_posterior_approximation,neural_ode,0.0009164120826851248
ecology_rm,29,gic_evid,equal_prior_posterior_approximation,rm,0.9990826793574091
ecology_rm,29,gic_evid,equal_prior_posterior_approximation,ude_lv,9.085599058979557e-07
fhn_standard,0,gic_pred,predictive_support,fhn,0.3844842562969108
fhn_standard,0,gic_pred,predictive_support,neural_ode,3.7908904032555713e-305
fhn_standard,0,gic_pred,predictive_support,tv_fhn,0.2660026326695548
fhn_standard,0,gic_pred,predictive_support,ude_fhn,0.34951311103353433
fhn_standard,0,gic_evid,equal_prior_posterior_approximation,fhn,0.5063228400970881
fhn_standard,0,gic_evid,equal_prior_posterior_approximation,neural_ode,4.992179430075088e-305
fhn_standard,0,gic_evid,equal_prior_posterior_approximation,tv_fhn,0.021712219901663884
fhn_standard,0,gic_evid,equal_prior_posterior_approximation,ude_fhn,0.4719649400012481
fhn_standard,1,gic_pred,predictive_support,fhn,0.5338326032748891
fhn_standard,1,gic_pred,predictive_support,neural_ode,5.263416796803639e-305
fhn_standard,1,gic_pred,predictive_support,tv_fhn,0.11766472069671904
fhn_standard,1,gic_pred,predictive_support,ude_fhn,0.3485026760283919
fhn_standard,1,gic_evid,equal_prior_posterior_approximation,fhn,0.6250041563812014
fhn_standard,1,gic_evid,equal_prior_posterior_approximation,neural_ode,6.162338820424096e-305
fhn_standard,1,gic_evid,equal_prior_posterior_approximation,tv_fhn,0.008302914091149752
fhn_standard,1,gic_evid,equal_prior_posterior_approximation,ude_fhn,0.36669292952764876
fhn_standard,2,gic_pred,predictive_support,fhn,0.5426938926436845
fhn_standard,2,gic_pred,predictive_support,neural_ode,6.5881884155663375e-47
fhn_standard,2,gic_pred,predictive_support,tv_fhn,0.13159873231044564
fhn_standard,2,gic_pred,predictive_support,ude_fhn,0.32570737504586983
fhn_standard,2,gic_evid,equal_prior_posterior_approximation,fhn,0.6125249120946139
fhn_standard,2,gic_evid,equal_prior_posterior_approximation,neural_ode,4.580613197277362e-66
fhn_standard,2,gic_evid,equal_prior_posterior_approximation,tv_fhn,0.008156022021047087
fhn_standard,2,gic_evid,equal_prior_posterior_approximation,ude_fhn,0.37931906588433895
fhn_standard,3,gic_pred,predictive_support,fhn,0.45283053300584786
fhn_standard,3,gic_pred,predictive_support,neural_ode,1.8434613585625932e-39
fhn_standard,3,gic_pred,predictive_support,tv_fhn,0.10294814645692268
fhn_standard,3,gic_pred,predictive_support,ude_fhn,0.4442213205372295
fhn_standard,3,gic_evid,equal_prior_posterior_approximation,fhn,0.5023494802055628
fhn_standard,3,gic_evid,equal_prior_posterior_approximation,neural_ode,4.445930855380733e-80
fhn_standard,3,gic_evid,equal_prior_posterior_approximation,tv_fhn,0.006859589618100622
fhn_standard,3,gic_evid,equal_prior_posterior_approximation,ude_fhn,0.4907909301763366
fhn_standard,4,gic_pred,predictive_support,fhn,0.37496417755234446
fhn_standard,4,gic_pred,predictive_support,neural_ode,1.0178636766245461e-20
fhn_standard,4,gic_pred,predictive_support,tv_fhn,0.3858795616759298
fhn_standard,4,gic_pred,predictive_support,ude_fhn,0.23915626077172575
fhn_standard,4,gic_evid,equal_prior_posterior_approximation,fhn,0.6434506691181513
fhn_standard,4,gic_evid,equal_prior_posterior_approximation,neural_ode,8.380869571592144e-64
fhn_standard,4,gic_evid,equal_prior_posterior_approximation,tv_fhn,0.030024827206267382
fhn_standard,4,gic_evid,equal_prior_posterior_approximation,ude_fhn,0.3265245036755813
fhn_standard,5,gic_pred,predictive_support,fhn,0.3636341163856219
fhn_standard,5,gic_pred,predictive_support,neural_ode,4.010736272856922e-305
fhn_standard,5,gic_pred,predictive_support,tv_fhn,0.22958415451238923
fhn_standard,5,gic_pred,predictive_support,ude_fhn,0.40678172910198895
fhn_standard,5,gic_evid,equal_prior_posterior_approximation,fhn,0.6226223107075685
fhn_standard,5,gic_evid,equal_prior_posterior_approximation,neural_ode,6.138854592504921e-305
fhn_standard,5,gic_evid,equal_prior_posterior_approximation,tv_fhn,0.0174667725219778
fhn_standard,5,gic_evid,equal_prior_posterior_approximation,ude_fhn,0.35991091677045367
fhn_standard,6,gic_pred,predictive_support,fhn,0.48722313819202895
fhn_standard,6,gic_pred,predictive_support,neural_ode,4.8442582457993234e-60
fhn_standard,6,gic_pred,predictive_support,tv_fhn,0.20209822882305686
fhn_standard,6,gic_pred,predictive_support,ude_fhn,0.31067863298491416
fhn_standard,6,gic_evid,equal_prior_posterior_approximation,fhn,0.6231528227292066
fhn_standard,6,gic_evid,equal_prior_posterior_approximation,neural_ode,8.038582846403498e-80
fhn_standard,6,gic_evid,equal_prior_posterior_approximation,tv_fhn,0.013475322764328064
fhn_standard,6,gic_evid,equal_prior_posterior_approximation,ude_fhn,0.36337185450646536
fhn_standard,7,gic_pred,predictive_support,fhn,0.5067706996242669
fhn_standard,7,gic_pred,predictive_support,neural_ode,2.2076594980798267e-87
fhn_standard,7,gic_pred,predictive_support,tv_fhn,0.1121129236069783
fhn_standard,7,gic_pred,predictive_support,ude_fhn,0.38111637676875476
fhn_standard,7,gic_evid,equal_prior_posterior_approximation,fhn,0.5468548761491477
fhn_standard,7,gic_evid,equal_prior_posterior_approximation,neural_ode,6.561557179858864e-126
fhn_standard,7,gic_evid,equal_prior_posterior_approximation,tv_fhn,0.006789519914577996
fhn_standard,7,gic_evid,equal_prior_posterior_approximation,ude_fhn,0.44635560393627427
fhn_standard,8,gic_pred,predictive_support,fhn,0.5051630273623338
fhn_standard,8,gic_pred,predictive_support,neural_ode,7.270746899432196e-90
fhn_standard,8,gic_pred,predictive_support,tv_fhn,0.1554284909105267
fhn_standard,8,gic_pred,predictive_support,ude_fhn,0.3394084817271396
fhn_standard,8,gic_evid,equal_prior_posterior_approximation,fhn,0.6239167406230726
fhn_standard,8,gic_evid,equal_prior_posterior_approximation,neural_ode,6.479238230036033e-113
fhn_standard,8,gic_evid,equal_prior_posterior_approximation,tv_fhn,0.010177678080290355
fhn_standard,8,gic_evid,equal_prior_posterior_approximation,ude_fhn,0.3659055812966369
fhn_standard,9,gic_pred,predictive_support,fhn,0.3504613293053255
fhn_standard,9,gic_pred,predictive_support,neural_ode,1.8554252216598719e-44
fhn_standard,9,gic_pred,predictive_support,tv_fhn,0.344212586458373
fhn_standard,9,gic_pred,predictive_support,ude_fhn,0.3053260842363016
fhn_standard,9,gic_evid,equal_prior_posterior_approximation,fhn,0.5876060057272233
fhn_standard,9,gic_evid,equal_prior_posterior_approximation,neural_ode,4.3752310019905754e-63
fhn_standard,9,gic_evid,equal_prior_posterior_approximation,tv_fhn,0.030116559402080037
fhn_standard,9,gic_evid,equal_prior_posterior_approximation,ude_fhn,0.3822774348706967
fhn_standard,10,gic_pred,predictive_support,fhn,0.42996357498697585
fhn_standard,10,gic_pred,predictive_support,neural_ode,8.650856831072826e-27
fhn_standard,10,gic_pred,predictive_support,tv_fhn,0.14446192220536166
fhn_standard,10,gic_pred,predictive_support,ude_fhn,0.42557450280766257
fhn_standard,10,gic_evid,equal_prior_posterior_approximation,fhn,0.4989123082113754
fhn_standard,10,gic_evid,equal_prior_posterior_approximation,neural_ode,1.1462599369050955e-68
fhn_standard,10,gic_evid,equal_prior_posterior_approximation,tv_fhn,0.010373817871526164
fhn_standard,10,gic_evid,equal_prior_posterior_approximation,ude_fhn,0.49071387391709836
fhn_standard,11,gic_pred,predictive_support,fhn,0.2951051774513274
fhn_standard,11,gic_pred,predictive_support,neural_ode,4.647131123749388e-305
fhn_standard,11,gic_pred,predictive_support,tv_fhn,0.47132693482633325
fhn_standard,11,gic_pred,predictive_support,ude_fhn,0.2335678877223393
fhn_standard,11,gic_evid,equal_prior_posterior_approximation,fhn,0.5171348379647086
fhn_standard,11,gic_evid,equal_prior_posterior_approximation,neural_ode,5.098782231841647e-305
fhn_standard,11,gic_evid,equal_prior_posterior_approximation,tv_fhn,0.04879771761893684
fhn_standard,11,gic_evid,equal_prior_posterior_approximation,ude_fhn,0.43406744441635453
fhn_standard,12,gic_pred,predictive_support,fhn,0.4851419937623244
fhn_standard,12,gic_pred,predictive_support,neural_ode,4.1103076189905524e-20
fhn_standard,12,gic_pred,predictive_support,tv_fhn,0.19201053113779357
fhn_standard,12,gic_pred,predictive_support,ude_fhn,0.32284747509988193
fhn_standard,12,gic_evid,equal_prior_posterior_approximation,fhn,0.6209362142275529
fhn_standard,12,gic_evid,equal_prior_posterior_approximation,neural_ode,2.2722891472546226e-44
fhn_standard,12,gic_evid,equal_prior_posterior_approximation,tv_fhn,0.011953292906565938
fhn_standard,12,gic_evid,equal_prior_posterior_approximation,ude_fhn,0.3671104928658811
fhn_standard,13,gic_pred,predictive_support,fhn,0.5477009809486734
fhn_standard,13,gic_pred,predictive_support,neural_ode,5.400154514853852e-305
fhn_standard,13,gic_pred,predictive_support,tv_fhn,0.12109462197422564
fhn_standard,13,gic_pred,predictive_support,ude_fhn,0.33120439707710086
fhn_standard,13,gic_evid,equal_prior_posterior_approximation,fhn,0.6568148706730931
fhn_standard,13,gic_evid,equal_prior_posterior_approximation,neural_ode,6.475982173968104e-305
fhn_standard,13,gic_evid,equal_prior_posterior_approximation,tv_fhn,0.008009109763539626
fhn_standard,13,gic_evid,equal_prior_posterior_approximation,ude_fhn,0.3351760195633672
fhn_standard,14,gic_pred,predictive_support,fhn,0.5412600978786575
fhn_standard,14,gic_pred,predictive_support,neural_ode,5.336649491127316e-305
fhn_standard,14,gic_pred,predictive_support,tv_fhn,0.11176272229610588
fhn_standard,14,gic_pred,predictive_support,ude_fhn,0.3469771798252366
fhn_standard,14,gic_evid,equal_prior_posterior_approximation,fhn,0.5905032390064858
fhn_standard,14,gic_evid,equal_prior_posterior_approximation,neural_ode,5.822170934646418e-305
fhn_standard,14,gic_evid,equal_prior_posterior_approximation,tv_fhn,0.007062898615111945
fhn_standard,14,gic_evid,equal_prior_posterior_approximation,ude_fhn,0.4024338623784021
fhn_standard,15,gic_pred,predictive_support,fhn,0.5362304464337928
fhn_standard,15,gic_pred,predictive_support,neural_ode,5.287058754753097e-305
fhn_standard,15,gic_pred,predictive_support,tv_fhn,0.14251160739332583
fhn_standard,15,gic_pred,predictive_support,ude_fhn,0.3212579461728814
fhn_standard,15,gic_evid,equal_prior_posterior_approximation,fhn,0.6122798018752565
fhn_standard,15,gic_evid,equal_prior_posterior_approximation,neural_ode,6.036880800767347e-305
fhn_standard,15,gic_evid,equal_prior_posterior_approximation,tv_fhn,0.008780296994660056
fhn_standard,15,gic_evid,equal_prior_posterior_approximation,ude_fhn,0.37893990113008347
fhn_standard,16,gic_pred,predictive_support,fhn,0.44379942741027106
fhn_standard,16,gic_pred,predictive_support,neural_ode,1.6909689630838944e-119
fhn_standard,16,gic_pred,predictive_support,tv_fhn,0.16332053428202262
fhn_standard,16,gic_pred,predictive_support,ude_fhn,0.3928800383077062
fhn_standard,16,gic_evid,equal_prior_posterior_approximation,fhn,0.5153332222163316
fhn_standard,16,gic_evid,equal_prior_posterior_approximation,neural_ode,1.8599022627736636e-180
fhn_standard,16,gic_evid,equal_prior_posterior_approximation,tv_fhn,0.010440526707469528
fhn_standard,16,gic_evid,equal_prior_posterior_approximation,ude_fhn,0.474226251076199
fhn_standard,17,gic_pred,predictive_support,fhn,0.29430630318313544
fhn_standard,17,gic_pred,predictive_support,neural_ode,6.660962001417118e-237
fhn_standard,17,gic_pred,predictive_support,tv_fhn,0.3177619691899582
fhn_standard,17,gic_pred,predictive_support,ude_fhn,0.3879317276269063
fhn_standard,17,gic_evid,equal_prior_posterior_approximation,fhn,0.603293149396304
fhn_standard,17,gic_evid,equal_prior_posterior_approximation,neural_ode,1.7992522224595902e-252
fhn_standard,17,gic_evid,equal_prior_posterior_approximation,tv_fhn,0.022035716716303513
fhn_standard,17,gic_evid,equal_prior_posterior_approximation,ude_fhn,0.3746711338873924
fhn_standard,18,gic_pred,predictive_support,fhn,0.4846743060130815
fhn_standard,18,gic_pred,predictive_support,neural_ode,4.778731886360225e-305
fhn_standard,18,gic_pred,predictive_support,tv_fhn,0.15160832989753711
fhn_standard,18,gic_pred,predictive_support,ude_fhn,0.3637173640893814
fhn_standard,18,gic_evid,equal_prior_posterior_approximation,fhn,0.5580572354140945
fhn_standard,18,gic_evid,equal_prior_posterior_approximation,neural_ode,5.502263834087772e-305
fhn_standard,18,gic_evid,equal_prior_posterior_approximation,tv_fhn,0.008631569969521318
fhn_standard,18,gic_evid,equal_prior_posterior_approximation,ude_fhn,0.4333111946163843
fhn_standard,19,gic_pred,predictive_support,fhn,0.46332097354478485
fhn_standard,19,gic_pred,predictive_support,neural_ode,4.568194935091456e-305
fhn_standard,19,gic_pred,predictive_support,tv_fhn,0.19411644027328384
fhn_standard,19,gic_pred,predictive_support,ude_fhn,0.3425625861819312
fhn_standard,19,gic_evid,equal_prior_posterior_approximation,fhn,0.6141105892877018
fhn_standard,19,gic_evid,equal_prior_posterior_approximation,neural_ode,6.054931772474444e-305
fhn_standard,19,gic_evid,equal_prior_posterior_approximation,tv_fhn,0.014320975918596783
fhn_standard,19,gic_evid,equal_prior_posterior_approximation,ude_fhn,0.37156843479370144
fhn_standard,20,gic_pred,predictive_support,fhn,0.4519411437102964
fhn_standard,20,gic_pred,predictive_support,neural_ode,1.0569521520763884e-122
fhn_standard,20,gic_pred,predictive_support,tv_fhn,0.12847707177667395
fhn_standard,20,gic_pred,predictive_support,ude_fhn,0.41958178451302974
fhn_standard,20,gic_evid,equal_prior_posterior_approximation,fhn,0.5095258015647972
fhn_standard,20,gic_evid,equal_prior_posterior_approximation,neural_ode,3.9399417571261473e-175
fhn_standard,20,gic_evid,equal_prior_posterior_approximation,tv_fhn,0.007849625653894644
fhn_standard,20,gic_evid,equal_prior_posterior_approximation,ude_fhn,0.48262457278130805
fhn_standard,21,gic_pred,predictive_support,fhn,0.46007971343194987
fhn_standard,21,gic_pred,predictive_support,neural_ode,4.536237158784713e-305
fhn_standard,21,gic_pred,predictive_support,tv_fhn,0.1068145190768697
fhn_standard,21,gic_pred,predictive_support,ude_fhn,0.4331057674911804
fhn_standard,21,gic_evid,equal_prior_posterior_approximation,fhn,0.5087939238096427
fhn_standard,21,gic_evid,equal_prior_posterior_approximation,neural_ode,5.016543516193429e-305
fhn_standard,21,gic_evid,equal_prior_posterior_approximation,tv_fhn,0.006605525295938781
fhn_standard,21,gic_evid,equal_prior_posterior_approximation,ude_fhn,0.4846005508944186
fhn_standard,22,gic_pred,predictive_support,fhn,0.3599391588021569
fhn_standard,22,gic_pred,predictive_support,neural_ode,3.8844611383178436e-25
fhn_standard,22,gic_pred,predictive_support,tv_fhn,0.30496891854462715
fhn_standard,22,gic_pred,predictive_support,ude_fhn,0.335091922653216
fhn_standard,22,gic_evid,equal_prior_posterior_approximation,fhn,0.5031936535728219
fhn_standard,22,gic_evid,equal_prior_posterior_approximation,neural_ode,6.145095612852415e-59
fhn_standard,22,gic_evid,equal_prior_posterior_approximation,tv_fhn,0.020714640646194066
fhn_standard,22,gic_evid,equal_prior_posterior_approximation,ude_fhn,0.4760917057809841
fhn_standard,23,gic_pred,predictive_support,fhn,0.4855799470694959
fhn_standard,23,gic_pred,predictive_support,neural_ode,8.665748090743856e-70
fhn_standard,23,gic_pred,predictive_support,tv_fhn,0.1861643312241052
fhn_standard,23,gic_pred,predictive_support,ude_fhn,0.3282557217063989
fhn_standard,23,gic_evid,equal_prior_posterior_approximation,fhn,0.6588908239179455
fhn_standard,23,gic_evid,equal_prior_posterior_approximation,neural_ode,2.53836413116599e-91
fhn_standard,23,gic_evid,equal_prior_posterior_approximation,tv_fhn,0.013733323275103104
fhn_standard,23,gic_evid,equal_prior_posterior_approximation,ude_fhn,0.3273758528069513
fhn_standard,24,gic_pred,predictive_support,fhn,0.5118128927826172
fhn_standard,24,gic_pred,predictive_support,neural_ode,5.046309573762605e-305
fhn_standard,24,gic_pred,predictive_support,tv_fhn,0.17762308141634522
fhn_standard,24,gic_pred,predictive_support,ude_fhn,0.3105640258010377
fhn_standard,24,gic_evid,equal_prior_posterior_approximation,fhn,0.6116699811567533
fhn_standard,24,gic_evid,equal_prior_posterior_approximation,neural_ode,6.030868165733222e-305
fhn_standard,24,gic_evid,equal_prior_posterior_approximation,tv_fhn,0.012278348053510984
fhn_standard,24,gic_evid,equal_prior_posterior_approximation,ude_fhn,0.3760516707897358
fhn_standard,25,gic_pred,predictive_support,fhn,0.4650055619638327
fhn_standard,25,gic_pred,predictive_support,neural_ode,4.584804432012632e-305
fhn_standard,25,gic_pred,predictive_support,tv_fhn,0.11753645376235866
fhn_standard,25,gic_pred,predictive_support,ude_fhn,0.4174579842738086
fhn_standard,25,gic_evid,equal_prior_posterior_approximation,fhn,0.517475027312363
fhn_standard,25,gic_evid,equal_prior_posterior_approximation,neural_ode,5.102136388773151e-305
fhn_standard,25,gic_evid,equal_prior_posterior_approximation,tv_fhn,0.007763835243467195
fhn_standard,25,gic_evid,equal_prior_posterior_approximation,ude_fhn,0.47476113744417
fhn_standard,26,gic_pred,predictive_support,fhn,0.2895411965534762
fhn_standard,26,gic_pred,predictive_support,neural_ode,7.529281848453025e-15
fhn_standard,26,gic_pred,predictive_support,tv_fhn,0.29847348090734066
fhn_standard,26,gic_pred,predictive_support,ude_fhn,0.4119853225391755
fhn_standard,26,gic_evid,equal_prior_posterior_approximation,fhn,0.5404403027898378
fhn_standard,26,gic_evid,equal_prior_posterior_approximation,neural_ode,5.22113317787833e-41
fhn_standard,26,gic_evid,equal_prior_posterior_approximation,tv_fhn,0.0298192068453615
fhn_standard,26,gic_evid,equal_prior_posterior_approximation,ude_fhn,0.4297404903648007
fhn_standard,27,gic_pred,predictive_support,fhn,0.44980597318885124
fhn_standard,27,gic_pred,predictive_support,neural_ode,4.5931948449166435e-71
fhn_standard,27,gic_pred,predictive_support,tv_fhn,0.2062808669664732
fhn_standard,27,gic_pred,predictive_support,ude_fhn,0.3439131598446755
fhn_standard,27,gic_evid,equal_prior_posterior_approximation,fhn,0.5397488324131876
fhn_standard,27,gic_evid,equal_prior_posterior_approximation,neural_ode,1.6519301252958004e-97
fhn_standard,27,gic_evid,equal_prior_posterior_approximation,tv_fhn,0.012225488036797018
fhn_standard,27,gic_evid,equal_prior_posterior_approximation,ude_fhn,0.4480256795500153
fhn_standard,28,gic_pred,predictive_support,fhn,0.5159300823885139
fhn_standard,28,gic_pred,predictive_support,neural_ode,5.086903731546076e-305
fhn_standard,28,gic_pred,predictive_support,tv_fhn,0.1705490357323884
fhn_standard,28,gic_pred,predictive_support,ude_fhn,0.3135208818790979
fhn_standard,28,gic_evid,equal_prior_posterior_approximation,fhn,0.6117607079154671
fhn_standard,28,gic_evid,equal_prior_posterior_approximation,neural_ode,6.031762702228004e-305
fhn_standard,28,gic_evid,equal_prior_posterior_approximation,tv_fhn,0.011862026357215375
fhn_standard,28,gic_evid,equal_prior_posterior_approximation,ude_fhn,0.3763772657273176
fhn_standard,29,gic_pred,predictive_support,fhn,0.4393055831102384
fhn_standard,29,gic_pred,predictive_support,neural_ode,4.3314109533347257e-305
fhn_standard,29,gic_pred,predictive_support,tv_fhn,0.13674884707677507
fhn_standard,29,gic_pred,predictive_support,ude_fhn,0.4239455698129864
fhn_standard,29,gic_evid,equal_prior_posterior_approximation,fhn,0.5035273397968898
fhn_standard,29,gic_evid,equal_prior_posterior_approximation,neural_ode,4.964616701337151e-305
fhn_standard,29,gic_evid,equal_prior_posterior_approximation,tv_fhn,0.010038403648709365
fhn_standard,29,gic_evid,equal_prior_posterior_approximation,ude_fhn,0.48643425655440087
fhn_ude,0,gic_pred,predictive_support,fhn,4.0626389716988495e-13
fhn_ude,0,gic_pred,predictive_support,neural_ode,2.966075449745289e-196
fhn_ude,0,gic_pred,predictive_support,tv_fhn,6.873072749882632e-08
fhn_ude,0,gic_pred,predictive_support,ude_fhn,0.9999999312688662
fhn_ude,0,gic_evid,equal_prior_posterior_approximation,fhn,1.938528201467772e-08
fhn_ude,0,gic_evid,equal_prior_posterior_approximation,neural_ode,1.8425840006454628e-205
fhn_ude,0,gic_evid,equal_prior_posterior_approximation,tv_fhn,1.3406845476747737e-05
fhn_ude,0,gic_evid,equal_prior_posterior_approximation,ude_fhn,0.9999865737692414
fhn_ude,1,gic_pred,predictive_support,fhn,2.5493432834073943e-09
fhn_ude,1,gic_pred,predictive_support,neural_ode,9.858524180435556e-305
fhn_ude,1,gic_pred,predictive_support,tv_fhn,0.00011687383286884609
fhn_ude,1,gic_pred,predictive_support,ude_fhn,0.999883123617788
fhn_ude,1,gic_evid,equal_prior_posterior_approximation,fhn,1.8544818128297804e-06
fhn_ude,1,gic_evid,equal_prior_posterior_approximation,neural_ode,9.857088102359881e-305
fhn_ude,1,gic_evid,equal_prior_posterior_approximation,tv_fhn,0.0002606735421443325
fhn_ude,1,gic_evid,equal_prior_posterior_approximation,ude_fhn,0.9997374719760428
fhn_ude,2,gic_pred,predictive_support,fhn,4.43943116178703e-07
fhn_ude,2,gic_pred,predictive_support,neural_ode,4.2222584441647763e-134
fhn_ude,2,gic_pred,predictive_support,tv_fhn,0.0014622046569814774
fhn_ude,2,gic_pred,predictive_support,ude_fhn,0.9985373513999023
fhn_ude,2,gic_evid,equal_prior_posterior_approximation,fhn,2.8117732803727874e-05
fhn_ude,2,gic_evid,equal_prior_posterior_approximation,neural_ode,1.5262777474824754e-148
fhn_ude,2,gic_evid,equal_prior_posterior_approximation,tv_fhn,0.0011854592216717411
fhn_ude,2,gic_evid,equal_prior_posterior_approximation,ude_fhn,0.9987864230455246
fhn_ude,3,gic_pred,predictive_support,fhn,1.2521333774037373e-19
fhn_ude,3,gic_pred,predictive_support,neural_ode,9.859676543710842e-305
fhn_ude,3,gic_pred,predictive_support,tv_fhn,4.9623764908599605e-12
fhn_ude,3,gic_pred,predictive_support,ude_fhn,0.9999999999950375
fhn_ude,3,gic_evid,equal_prior_posterior_approximation,fhn,8.651016448139234e-16
fhn_ude,3,gic_evid,equal_prior_posterior_approximation,neural_ode,9.859676539361855e-305
fhn_ude,3,gic_evid,equal_prior_posterior_approximation,tv_fhn,4.460499348205062e-10
fhn_ude,3,gic_evid,equal_prior_posterior_approximation,ude_fhn,0.9999999995539492
fhn_ude,4,gic_pred,predictive_support,fhn,3.2433757668229364e-13
fhn_ude,4,gic_pred,predictive_support,neural_ode,0.029300610711721308
fhn_ude,4,gic_pred,predictive_support,tv_fhn,1.9829682669326887e-05
fhn_ude,4,gic_pred,predictive_support,ude_fhn,0.970679559605285
fhn_ude,4,gic_evid,equal_prior_posterior_approximation,fhn,1.1696461080988182e-08
fhn_ude,4,gic_evid,equal_prior_posterior_approximation,neural_ode,1.0233867612490813e-12
fhn_ude,4,gic_evid,equal_prior_posterior_approximation,tv_fhn,0.0037059565549786575
fhn_ude,4,gic_evid,equal_prior_posterior_approximation,ude_fhn,0.996294031747537
fhn_ude,5,gic_pred,predictive_support,fhn,3.465317827358893e-12
fhn_ude,5,gic_pred,predictive_support,neural_ode,9.859676527900397e-305
fhn_ude,5,gic_pred,predictive_support,tv_fhn,1.6050430864112703e-09
fhn_ude,5,gic_pred,predictive_support,ude_fhn,0.9999999983914916
fhn_ude,5,gic_evid,equal_prior_posterior_approximation,fhn,5.906483618524444e-09
fhn_ude,5,gic_evid,equal_prior_posterior_approximation,neural_ode,9.859676174803466e-305
fhn_ude,5,gic_evid,equal_prior_posterior_approximation,tv_fhn,3.151424740713692e-08
fhn_ude,5,gic_evid,equal_prior_posterior_approximation,ude_fhn,0.9999999625792689
fhn_ude,6,gic_pred,predictive_support,fhn,5.705417245673076e-11
fhn_ude,6,gic_pred,predictive_support,neural_ode,9.8596674945498e-305
fhn_ude,6,gic_pred,predictive_support,tv_fhn,9.177428281792328e-07
fhn_ude,6,gic_pred,predictive_support,ude_fhn,0.9999990822001176
fhn_ude,6,gic_evid,equal_prior_posterior_approximation,fhn,5.166466620185007e-08
fhn_ude,6,gic_evid,equal_prior_posterior_approximation,neural_ode,9.85960091088892e-305
fhn_ude,6,gic_evid,equal_prior_posterior_approximation,tv_fhn,7.619263534603772e-06
fhn_ude,6,gic_evid,equal_prior_posterior_approximation,ude_fhn,0.9999923290717991
fhn_ude,7,gic_pred,predictive_support,fhn,5.21600223508894e-07
fhn_ude,7,gic_pred,predictive_support,neural_ode,9.850585021296743e-305
fhn_ude,7,gic_pred,predictive_support,tv_fhn,0.0009215697506111303
fhn_ude,7,gic_pred,predictive_support,ude_fhn,0.9990779086491653
fhn_ude,7,gic_evid,equal_prior_posterior_approximation,fhn,0.0001185875877714736
fhn_ude,7,gic_evid,equal_prior_posterior_approximation,neural_ode,9.835426285539958e-305
fhn_ude,7,gic_evid,equal_prior_posterior_approximation,tv_fhn,0.0023409513344420842
fhn_ude,7,gic_evid,equal_prior_posterior_approximation,ude_fhn,0.9975404610777866
fhn_ude,8,gic_pred,predictive_support,fhn,2.6696501897916597e-10
fhn_ude,8,gic_pred,predictive_support,neural_ode,9.859236704924654e-305
fhn_ude,8,gic_pred,predictive_support,tv_fhn,4.460959758406663e-05
fhn_ude,8,gic_pred,predictive_support,ude_fhn,0.9999553901354509
fhn_ude,8,gic_evid,equal_prior_posterior_approximation,fhn,1.7558490802878994e-07
fhn_ude,8,gic_evid,equal_prior_posterior_approximation,neural_ode,9.858323727991553e-305
fhn_ude,8,gic_evid,equal_prior_posterior_approximation,tv_fhn,0.00013703132671971573
